,statement,label,debunking_link
413,The US demands the withdrawal of Russian Pacifectors from Transnistria after the Republic of Moldova signed the new gas delivery contract,disinformation,https://www.veridica.ro/dezinformare/dezinformare-sua-cer-retragerea-pacificatorilor-rusi-din-transnistria-dupa-ce-r-moldova-a-semnat-noul-contract-de-livrare-a-gazelor
414,Sandu's government is guilty that in the world they have increased gas prices,disinformation,https://www.veridica.ro/dezinformare/dezinformare-guvernarea-sandu-e-vinovata-ca-in-lume-au-crescut-preturile-la-gaze
415,Oculta wants to hide that Petrica Matu Stoian died of Covid although he was vaccinated,fake_news,https://www.veridica.ro/stiri-false/fake-news-oculta-vrea-sa-ascunda-ca-petrica-matu-stoian-a-murit-de-covid-desi-era-vaccinat
416,"Hunger will also come to Romania, and the stores rationalize the products",fake_news,https://www.veridica.ro/stiri-false/fake-news-foametea-va-veni-si-in-romania-iar-magazinele-rationalizeaza-produsele
417,"Belarus acts according to international norms, Ukraine is Nazi and Rusophoba",fake_news,https://www.veridica.ro/stiri-false/fake-news-belarusul-actioneaza-conform-normelor-internationale-ucraina-e-nazista-si-rusofoba
418,"Russia saved Moldova in the gas crisis, as it did in the Transnistria war",disinformation,https://www.veridica.ro/dezinformare/dezinformare-rusia-a-salvat-moldova-in-criza-gazelor-asa-cum-a-facut-o-si-in-razboiul-din-transnistria
419,The US and Moldova are preparing for war,disinformation,https://www.veridica.ro/dezinformare/dezinformare-sua-si-moldova-se-pregatesc-de-razboi
420,Romania becomes an Orthodox front against the West,disinformation,https://www.veridica.ro/dezinformare/dezinformare-romania-devine-un-front-ortodox-impotriva-vestului
421,"Europe, on the threshold of a current catastrophic feathers",fake_news,https://www.veridica.ro/stiri-false/fake-news-europa-in-pragul-unei-pene-catastrofale-de-curent
422,Ukraine continues genocide in donbass with Turkish drones,fake_news,https://www.veridica.ro/stiri-false/fake-news-ucraina-continua-genocidul-in-donbass-cu-drone-turcesti
423,Ukraine is unhappy that Moldova buys Russian gases,disinformation,https://www.veridica.ro/dezinformare/dezinformare-ucraina-este-nemultumita-ca-moldova-cumpara-gaze-rusesti
424,"In Moldova, monuments in honor of the fascists rise in honor",fake_news,https://www.veridica.ro/stiri-false/fake-news-in-moldova-se-ridica-monumente-in-cinstea-fascistilor
425,"Ukraine and Georgia will become a NATO polygon, but will not receive security guarantees",disinformation,https://www.veridica.ro/dezinformare/dezinformare-ucraina-si-georgia-vor-deveni-un-poligon-al-nato-dar-nu-vor-primi-garantii-de-securitate
426,Ukraine killed children from Transnistria,fake_news,https://www.veridica.ro/stiri-false/fake-news-ucraina-a-omorat-copii-din-transnistria
427,"Moldova, American launch ramp for a war with Russia",fake_news,https://www.veridica.ro/stiri-false/fake-news-moldova-rampa-de-lansare-americana-pentru-un-razboi-cu-rusia
428,"The fires in the Romanian hospitals are a ""face"" and anti-Covid-19 vaccines are expired",fake_news,https://www.veridica.ro/stiri-false/fake-news-incendiile-din-spitalele-romanesti-sunt-o-facatura-iar-vaccinuri-anti-covid-19-sunt-expirate-2
429,Europeans request the construction of Nord Stream 3 and 4 to overcome the gas crisis,fake_news,https://www.veridica.ro/stiri-false/fake-news-europenii-solicita-construirea-nord-stream-3-si-4-pentru-a-depasi-criza-gazelor
430,PAS Government leaves agriculture in the Republic of Moldova without workforce,fake_news,https://www.veridica.ro/stiri-false/fake-news-guvernarea-pas-lasa-agricultura-din-republica-moldova-fara-forta-de-munca-5
431,Inclusive and sanitary policies are forms of totalitarianism,disinformation,https://www.veridica.ro/dezinformare/dezinformare-politicile-inclusive-si-sanitare-sunt-forme-de-totalitarism
432,Romania will send the military to Crimea to the EU command,fake_news,https://www.veridica.ro/stiri-false/fake-news-romania-va-trimite-militari-in-crimeea-la-comanda-ue
433,UN denounced the crimes of the Zelenski regime in Ukraine,fake_news,https://www.veridica.ro/stiri-false/fake-news-onu-a-denuntat-crimele-regimului-zelenski-in-ucraina
434,Maia Sandu forces the accession of Moldova to NATO to involve it in regional conflicts,fake_news,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-forteaza-aderarea-moldovei-la-nato-pentru-a-o-implica-in-conflicte-regionale
435,Anti-Covid vaccine gives sterility for three generations,fake_news,https://www.veridica.ro/stiri-false/fake-news-vaccinul-anti-covid-da-sterilitate-pe-trei-generatii
436,"Delivery of Russian gases to Hungary will determine the collapse of Ukraine, which will become ""another Afghanistan""",disinformation,https://www.veridica.ro/dezinformare/dezinformare-livrarea-gazelor-rusesti-catre-ungaria-va-determina-prabusirea-ucrainei-care-va-deveni-un-alt-afganistan
437,Istanbul Convention - a blow to Orthodoxy and traditional values,disinformation,https://www.veridica.ro/dezinformare/dezinformare-conventia-de-la-istanbul-o-lovitura-pentru-ortodoxie-si-valorile-traditionale
438,Pro-European people in the Republic of Moldova want to destroy the church,fake_news,https://www.veridica.ro/stiri-false/fake-news-pro-europenii-din-republica-moldova-vor-sa-distruga-biserica
439,The Ukrainian army could clean the donbas and Crimea from the Russian -speaking population,fake_news,https://www.veridica.ro/stiri-false/fake-news-armata-ucraineana-ar-putea-curata-donbass-ul-si-crimeea-de-populatia-vorbitoare-de-limba-rusa
440,"Romania, on the verge of war due to anti-Covid restrictions",fake_news,https://www.veridica.ro/stiri-false/fake-news-romania-in-prag-de-razboi-din-cauza-restrictiilor-anti-covid
441,Moldovans have nothing to do in the EU,fake_news,https://www.veridica.ro/stiri-false/fake-news-moldovenii-nu-mai-au-ce-cauta-in-ue
442,"A good relationship with Ukraine will be extremely expensive for Moldova, which risks including a new war in Transnistria",fake_news,https://www.veridica.ro/stiri-false/fake-news-o-relatie-buna-cu-ucraina-va-fi-extrem-de-costisitoare-pentru-moldova-care-risca-inclusiv-un-nou-razboi-in-transnistria
443,In 1939 the USSR released Poland and saved it from the Nazi genocide,disinformation,https://www.veridica.ro/dezinformare/dezinformare-in-1939-urss-a-eliberat-polonia-si-a-salvat-o-de-genocidul-nazist
444,"Romania has lost its sovereignty and national dignity, but Liviu Dragnea can play it",disinformation,https://www.veridica.ro/dezinformare/dezinformare-romania-si-a-pierdut-suveranitatea-si-demnitatea-nationala-dar-liviu-dragnea-i-o-poate-reda
445,The cult of fascism is tolerated in Moldova,fake_news,https://www.veridica.ro/stiri-false/fake-news-in-moldova-este-tolerat-cultul-fascismului
446,"Transnistria is part of the Russian world, which Putin defends on the attack of the West",disinformation,https://www.veridica.ro/dezinformare/dezinformare-transnistria-e-parte-din-lumea-rusa-pe-care-putin-o-apara-de-atacul-occidentului
447,Klaus Iohannis created the political crisis in Romania to subordinate the German Left the future government in Bucharest,fake_news,https://www.veridica.ro/stiri-false/fake-news-klaus-iohannis-a-creat-criza-politica-din-romania-pentru-a-subordona-stangii-germane-viitorul-guvern-de-la-bucuresti
448,Afghan refugees will be directed by NATO to the Republic of Moldova and Ukraine,disinformation,https://www.veridica.ro/dezinformare/dezinformare-refugiatii-afgani-vor-fi-indreptati-de-nato-catre-republica-moldova-si-ucraina
449,The pro-European government in Chisinau introduces censorship for Russian TV stations,fake_news,https://www.veridica.ro/stiri-false/fake-news-guvernarea-pro-europeana-de-la-chisinau-reintroduce-cenzura-pentru-posturile-tv-rusesti
450,Ukraine uses Transnistria to attract Moldova in conflict with Russia,fake_news,https://www.veridica.ro/stiri-false/fake-news-ucraina-foloseste-transnistria-ca-sa-atraga-moldova-in-conflict-cu-rusia
451,"Romania was released by the Red Army and the Tudor Vladimirescu Division, consisting of Romanian anti-fascist volunteers",disinformation,https://www.veridica.ro/dezinformare/dezinformare-romania-a-fost-eliberata-de-armata-rosie-si-divizia-tudor-vladimirescu-formata-din-voluntari-romani-anti-fascisti
452,The conflict in Donbass - in the interest of the West and Kiev,fake_news,https://www.veridica.ro/stiri-false/fake-news-conflictul-din-donbass-in-interesul-occidentului-si-al-kievului
453,The Republic of Moldova has already begun to receive Afghan refugees,fake_news,https://www.veridica.ro/stiri-false/fake-news-republica-moldova-a-inceput-deja-sa-primeasca-refugiati-afgani
454,There is a Moldovan language different from the Romanian,disinformation,https://www.veridica.ro/dezinformare/dezinformare-exista-o-limba-moldoveneasca-diferita-de-cea-romana
455,Romania is an American colony in which censorship is imposed,fake_news,https://www.veridica.ro/stiri-false/fake-news-romania-este-o-colonie-americana-in-care-este-impusa-cenzura
456,Taliban are much more concerned about flight security than Ukraine in 2014,fake_news,https://www.veridica.ro/stiri-false/fake-news-talibanii-sunt-mult-mai-preocupati-de-securitatea-zborurilor-decat-ucraina-in-2014
457,The pro-European policy of the Chisinau government follows the union with Romania,disinformation,https://www.veridica.ro/dezinformare/dezinformare-politica-pro-europeana-a-guvernarii-de-la-chisinau-urmareste-unirea-cu-romania
458,"The Destruction of the USSR was a failure of mankind, Stalin was a peaceful visionary",disinformation,https://www.veridica.ro/dezinformare/fake-news-destramarea-urss-a-fost-un-esec-al-omenirii-stalin-a-fost-un-vizionar-pacifist
459,"30 years after Independence, Ukraine is a fragmented, failed and artificial state",disinformation,https://www.veridica.ro/dezinformare/dezinformare-la-30-de-ani-de-la-independenta-ucraina-este-un-stat-fragmentat-esuat-si-artificial
460,Chisinau government undermines the autonomy of Gagauzia,disinformation,https://www.veridica.ro/dezinformare/dezinformare-guvernarea-de-la-chisinau-submineaza-autonomia-gagauziei
461,The pro-Western orientation will bring the Republic of Moldova to the situation of Afghanistan,fake_news,https://www.veridica.ro/stiri-false/fake-news-orientarea-pro-occidentala-va-aduce-republica-moldova-in-situatia-afganistanului
462,"Klaus Iohannis will bring, illegally, Afghan migrants in Romania",fake_news,https://www.veridica.ro/stiri-false/fake-news-presedintele-klaus-iohannis-ii-aduce-pe-afgani-in-romania
463,Maia Sandu started an anti-Orthodox campaign in the Republic of Moldova,fake_news,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-a-inceput-o-campanie-anti-ortodoxa-in-republica-moldova
464,Maia Sandu is simultaneously pros and cons of Transnistrian separatists,fake_news,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-e-simultan-pro-si-contra-separatistilor-transnistreni
465,Romania will be attracted to Ukraine in a war with Russia,fake_news,https://www.veridica.ro/stiri-false/fake-news-romania-va-fi-atrasa-de-ucraina-intr-un-razboi-cu-rusia
466,The approach of the Republic of Moldova to the EU will lead to the recognition of marriages between homosexuals,fake_news,https://www.veridica.ro/stiri-false/fake-news-apropierea-republicii-moldova-de-ue-va-duce-la-recunoasterea-casatoriilor-intre-homosexuali
467,"Step transfers the Republican Stadium to the Americans, following the decision of the Constitutional Court, whose judges are Romanian citizens",fake_news,https://www.veridica.ro/stiri-false/fake-news-pas-cedeaza-stadionul-republican-americanilor-in-urma-deciziei-curtii-constitutionale-ai-carei-judecatori-sunt-cetateni-romani
468,The Romanian gendarmes teach Moldovan colleagues how to soften the opposition protests,fake_news,https://www.veridica.ro/stiri-false/fake-news-jandarmii-romani-ii-invata-pe-colegii-moldoveni-cum-sa-inabuse-protestele-opozitiei
469,Colored revolutions are a weapon used by the West against Russia,fake_news,https://www.veridica.ro/stiri-false/fake-news-revolutiile-colorate-sunt-o-arma-folosita-de-occident-impotriva-rusiei
470,Students who come from Crimea and Donbass will be persecuted in Ukraine,fake_news,https://www.veridica.ro/stiri-false/fake-news-studentii-care-provin-din-crimeea-si-donbass-vor-fi-persecutati-in-ucraina
471,"Pedophilia, state policy in Germany",fake_news,https://www.veridica.ro/stiri-false/fake-news-pedofilia-politica-de-stat-in-germania
472,Withdrawing Russian peacekeepers from Transnistria will lead to war,disinformation,https://www.veridica.ro/dezinformare/dezinformare-retragerea-pacificatorilor-rusi-din-transnistria-va-duce-la-razboi
473,The Campaign of Progressics against Viktor Orban has also expanded in Romania,fake_news,https://www.veridica.ro/stiri-false/fake-news-campania-progresistilor-impotriva-lui-viktor-orban-s-a-extins-si-in-romania
474,"In Chisinau, the persecution of the church is prepared",disinformation,https://www.veridica.ro/dezinformare/dezinformare-la-chisinau-se-pregateste-persecutarea-bisericii
475,Romania and Ukraine will have the common army and make US games in the region against Russia,fake_news,https://www.veridica.ro/stiri-false/fake-news-romania-si-ucraina-vor-avea-armata-comuna-si-fac-jocurile-sua-in-regiune-impotriva-rusiei
476,Ukraine's fault to break the MH-17 flight continues to be hidden from the West,fake_news,https://www.veridica.ro/stiri-false/fake-news-vina-ucrainei-pentru-doborarea-zborului-mh-17-continua-sa-fie-ascunsa-de-occident
477,Moldovans are prepared to be transformed into a second -hand people,disinformation,https://www.veridica.ro/dezinformare/dezinformare-moldovenii-sunt-pregatiti-pentru-a-fi-transformati-in-popor-de-mana-a-doua
478,Moldova needs Russia to feed its population,fake_news,https://www.veridica.ro/stiri-false/fake-news-moldova-are-nevoie-de-rusia-pentru-a-si-hrani-populatia
479,"Dodon is not the man of Russia, and Moscow did not mix in the parliamentary elections in the Republic of Moldova",fake_news,https://www.veridica.ro/stiri-false/fake-news-dodon-nu-este-omul-rusiei-iar-moscova-nu-s-a-amestecat-in-alegerile-parlamentare-din-republica-moldova
480,"Ukrainians will be peace, but Zelenski are looking for war with Russia",fake_news,https://www.veridica.ro/stiri-false/fake-news-ucrainenii-vor-pace-dar-zelenski-cauta-razboi-cu-rusia
481,Right bought votes in the diaspora,fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-dreapta-a-cumparat-voturi-in-diaspora
482,Merkel said he doesn't want Moldova in the EU,fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-merkel-a-transmis-ca-nu-vrea-moldova-in-ue
483,"If he wins step, Moldova will be sold to foreigners",fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-daca-va-castiga-pas-moldova-va-fi-vanduta-strainilor
484,"Maia Sandu and PAS, illegally funded from the West",fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-maia-sandu-si-pas-finantati-ilegal-din-occident
485,"In Ukraine children suffer from hunger, and the land reform will turn the state into a colony of the West",disinformation,https://www.veridica.ro/dezinformare/dezinformare-in-ucraina-copiii-sufera-de-foame-iar-reforma-funciara-va-transforma-statul-intr-o-colonie-a-occidentului
486,"Moldovans, the West cannage in the fight with Russia",fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-moldovenii-carnea-de-tun-a-occidentului-in-lupta-cu-rusia
487,85% of the candidates step to elections are PLDM members,fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-85-din-candidatii-pas-la-alegeri-sunt-membri-pldm
488,The non -governmental organizations of the West destroy the Republic of Moldova,fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-organizatiile-neguvernamentale-ale-occidentului-distrug-republica-moldova
489,Chisinau wants in NATO,fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-chisinaul-vrea-in-nato
490,Maia Sandu ordered the secret services to eliminate the electoral competitors in favor of the step,fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-maia-sandu-le-ordona-serviciilor-secrete-sa-elimine-concurentii-electorali-in-favoarea-pas
491,The EU-Russia dialogue is prevented by the Russophobes from the Baltic countries and Poland,fake_news,https://www.veridica.ro/stiri-false/fake-news-dialogul-ue-rusia-este-impiedicat-de-rusofobii-din-tarile-baltice-si-polonia
492,Maia Sandu does not really fight with corruption,fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-maia-sandu-nu-lupta-cu-adevarat-cu-coruptia
493,"In Moldova, Covid-19 statistics are manipulated in favor of Maia Sandu",fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-in-moldova-statisticile-covid-19-sunt-manipulate-in-favoarea-maiei-sandu
494,The West will swallow Moldova and use it against Russia,fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-occidentul-va-inghiti-moldova-si-o-va-folosi-impotriva-rusiei
495,Russia is forced to remain in Transnistria to ensure peace and security and disappointing NATO's expansionist plans,fake_news,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-rusia-e-fortata-sa-ramana-in-transnistria-pentru-a-asigura-pacea-si-securitatea-si-a-dejca-planurile-expansioniste-ale-nato
